,DateTime,Tmax(C),Tmin(C),RHmean(%),Rain(mm),Usage(kWh)
5938,2018-12-01 22:00:00,25.6,22.9,0.57,0.0,0.14
5939,2018-12-01 23:00:00,23.1,21.0,0.61,0.0,0.39999999999999997
5942,2018-12-02 02:00:00,20.4,18.6,0.79,1.0,0.06
5943,2018-12-02 03:00:00,24.4,19.8,0.71,0.0,0.37
5944,2018-12-02 04:00:00,25.5,22.0,0.64,0.0,0.06
5945,2018-12-02 05:00:00,22.1,20.4,0.74,0.4,0.06
5946,2018-12-02 06:00:00,20.9,18.3,0.8,0.6,0.15
5947,2018-12-02 07:00:00,18.3,17.8,0.87,0.2,0.45
5948,2018-12-02 08:00:00,17.8,17.2,0.87,0.0,0.05
5949,2018-12-02 09:00:00,17.3,16.4,0.89,0.0,0.06
5950,2018-12-02 10:00:00,16.5,16.2,0.9,0.0,0.04
5951,2018-12-02 11:00:00,16.7,16.4,0.87,0.0,2.17
5952,2018-12-02 12:00:00,16.7,15.9,0.86,0.0,0.06
5953,2018-12-02 13:00:00,16.0,15.4,0.88,0.0,0.44
5954,2018-12-02 14:00:00,15.9,15.4,0.89,0.0,0.04
5955,2018-12-02 15:00:00,15.9,15.5,0.9,0.0,0.38999999999999996
5956,2018-12-02 16:00:00,15.7,14.6,0.9,0.0,0.05
5957,2018-12-02 17:00:00,14.9,14.5,0.9,0.0,0.05
5958,2018-12-02 18:00:00,15.6,14.5,0.91,0.0,1.1
5959,2018-12-02 19:00:00,17.2,15.6,0.89,0.0,3.37
5960,2018-12-02 20:00:00,19.1,17.0,0.83,0.0,1.64
5961,2018-12-02 21:00:00,23.8,19.1,0.68,0.0,0.64
5962,2018-12-02 22:00:00,22.3,20.2,0.67,0.0,0.14
5963,2018-12-02 23:00:00,22.1,20.8,0.63,0.0,0.37
5966,2018-12-03 02:00:00,26.1,22.7,0.56,0.0,0.36000000000000004
5967,2018-12-03 03:00:00,26.2,25.8,0.48,0.0,0.06
5968,2018-12-03 04:00:00,26.7,25.3,0.43,0.0,0.23
5969,2018-12-03 05:00:00,25.5,22.3,0.46,0.0,0.19
5970,2018-12-03 06:00:00,22.4,20.7,0.53,0.0,0.06
5971,2018-12-03 07:00:00,20.8,19.6,0.62,0.0,0.42000000000000004
5972,2018-12-03 08:00:00,19.7,18.8,0.69,0.0,0.16
5973,2018-12-03 09:00:00,18.9,18.3,0.76,0.0,0.08
5974,2018-12-03 10:00:00,18.3,17.5,0.83,0.0,0.04
5975,2018-12-03 11:00:00,17.5,17.0,0.84,0.0,0.35
5976,2018-12-03 12:00:00,17.1,16.9,0.85,0.0,0.02
5977,2018-12-03 13:00:00,17.2,16.9,0.88,0.2,0.04
5978,2018-12-03 14:00:00,17.3,16.2,0.88,1.2,0.16999999999999998
5979,2018-12-03 15:00:00,16.4,15.8,0.88,0.0,0.23
5980,2018-12-03 16:00:00,16.5,16.2,0.86,0.0,0.05
5981,2018-12-03 17:00:00,16.4,15.8,0.86,0.0,0.05
5982,2018-12-03 18:00:00,16.4,15.7,0.87,0.2,0.05
5983,2018-12-03 19:00:00,16.2,15.6,0.88,0.2,3.06
5984,2018-12-03 20:00:00,17.0,16.1,0.85,0.0,2.62
5985,2018-12-03 21:00:00,17.4,16.4,0.84,0.4,2.0
5986,2018-12-03 22:00:00,19.4,16.4,0.84,0.0,0.27
5987,2018-12-03 23:00:00,19.6,18.9,0.77,0.0,0.39999999999999997
5990,2018-12-04 02:00:00,19.2,17.8,0.78,0.0,0.31
5991,2018-12-04 03:00:00,20.2,19.1,0.67,0.0,0.06
5992,2018-12-04 04:00:00,20.1,17.6,0.68,0.0,0.37
5993,2018-12-04 05:00:00,17.9,17.4,0.67,0.0,0.06
5994,2018-12-04 06:00:00,17.5,16.4,0.71,0.0,0.44
5995,2018-12-04 07:00:00,16.4,15.9,0.75,0.0,0.22
5996,2018-12-04 08:00:00,16.1,15.7,0.76,0.0,0.2
5997,2018-12-04 09:00:00,16.2,15.7,0.78,0.0,0.51
5998,2018-12-04 10:00:00,16.2,11.8,0.83,2.6,0.27
5999,2018-12-04 11:00:00,13.2,12.0,0.83,0.0,0.22
6000,2018-12-04 12:00:00,14.2,13.1,0.73,0.0,0.5
6001,2018-12-04 13:00:00,14.5,14.1,0.67,0.0,0.2
6002,2018-12-04 14:00:00,14.6,14.2,0.66,0.0,0.2
6003,2018-12-04 15:00:00,14.3,14.0,0.65,0.0,0.18
6004,2018-12-04 16:00:00,14.4,14.1,0.66,0.0,0.52
6005,2018-12-04 17:00:00,14.3,13.8,0.62,0.0,0.14
6006,2018-12-04 18:00:00,14.7,14.1,0.66,0.0,0.05
6007,2018-12-04 19:00:00,14.9,14.1,0.64,0.0,0.05
6008,2018-12-04 20:00:00,16.5,14.8,0.63,0.0,0.05
6009,2018-12-04 21:00:00,17.0,16.4,0.61,0.0,0.79
6010,2018-12-04 22:00:00,17.8,16.9,0.6,0.0,0.16
6011,2018-12-04 23:00:00,17.7,16.9,0.59,0.0,0.39999999999999997
6014,2018-12-05 02:00:00,18.9,16.7,0.64,0.0,0.16
6015,2018-12-05 03:00:00,19.3,16.3,0.65,0.0,0.06
6016,2018-12-05 04:00:00,16.5,16.0,0.69,0.0,0.38
6017,2018-12-05 05:00:00,17.4,16.2,0.67,0.0,0.07
6018,2018-12-05 06:00:00,17.9,16.3,0.64,0.0,0.31
6019,2018-12-05 07:00:00,16.4,15.7,0.67,0.0,0.16
6020,2018-12-05 08:00:00,15.9,15.6,0.67,0.0,0.05
6021,2018-12-05 09:00:00,15.6,14.7,0.68,0.0,0.04
6022,2018-12-05 10:00:00,14.8,13.8,0.73,0.0,0.38
6023,2018-12-05 11:00:00,14.9,14.4,0.75,0.0,0.05
6024,2018-12-05 12:00:00,15.1,14.6,0.75,0.0,0.05
6025,2018-12-05 13:00:00,14.8,14.3,0.75,0.0,0.04
6026,2018-12-05 14:00:00,14.3,14.1,0.75,0.0,0.39
6027,2018-12-05 15:00:00,14.3,13.9,0.76,0.0,0.08
6028,2018-12-05 16:00:00,14.0,12.8,0.77,0.0,0.05
6029,2018-12-05 17:00:00,13.2,11.4,0.83,2.4,0.05
6030,2018-12-05 18:00:00,11.5,10.5,0.88,10.4,3.02
6031,2018-12-05 19:00:00,11.2,10.2,0.9,5.8,3.29
6032,2018-12-05 20:00:00,10.9,10.2,0.88,3.8,0.45
6033,2018-12-05 21:00:00,11.0,10.6,0.87,3.8,0.53
6034,2018-12-05 22:00:00,12.4,10.9,0.85,0.6,1.42
6035,2018-12-05 23:00:00,13.3,12.2,0.8,0.2,0.07
6038,2018-12-06 02:00:00,15.7,13.8,0.65,0.0,0.04
6039,2018-12-06 03:00:00,15.2,14.5,0.64,0.0,0.06
6040,2018-12-06 04:00:00,14.9,13.8,0.63,0.0,0.35
6041,2018-12-06 05:00:00,13.9,12.9,0.64,0.0,0.07
6042,2018-12-06 06:00:00,13.0,12.7,0.66,0.0,0.05
6043,2018-12-06 07:00:00,13.0,12.6,0.66,0.0,0.05
6044,2018-12-06 08:00:00,12.7,12.2,0.66,0.0,0.45
6045,2018-12-06 09:00:00,12.5,12.2,0.67,0.0,0.04
6046,2018-12-06 10:00:00,12.7,12.3,0.68,0.0,0.36
6047,2018-12-06 11:00:00,12.6,12.2,0.68,0.0,0.04
6048,2018-12-06 12:00:00,12.6,12.4,0.68,0.0,0.05
6049,2018-12-06 13:00:00,12.6,12.4,0.67,0.0,0.38
6050,2018-12-06 14:00:00,12.6,12.1,0.69,0.0,0.04
6051,2018-12-06 15:00:00,12.6,12.0,0.71,0.0,0.04
6052,2018-12-06 16:00:00,12.9,12.5,0.64,0.0,0.04
6053,2018-12-06 17:00:00,13.0,12.7,0.62,0.0,0.34
6054,2018-12-06 18:00:00,13.0,12.6,0.65,0.0,3.8200000000000003
6055,2018-12-06 19:00:00,13.7,12.6,0.67,0.0,1.0
6056,2018-12-06 20:00:00,14.7,13.2,0.67,0.0,0.29
6057,2018-12-06 21:00:00,15.5,14.6,0.62,0.0,0.44
6058,2018-12-06 22:00:00,16.1,15.4,0.59,0.0,0.18
6059,2018-12-06 23:00:00,16.7,16.0,0.58,0.0,0.48
6062,2018-12-07 02:00:00,17.8,16.7,0.55,0.0,0.07
6063,2018-12-07 03:00:00,19.5,17.3,0.43,0.0,0.06
6064,2018-12-07 04:00:00,19.6,18.7,0.37,0.0,0.06
6065,2018-12-07 05:00:00,19.4,18.3,0.4,0.0,0.37
6066,2018-12-07 06:00:00,18.5,16.2,0.59,0.0,0.06
6067,2018-12-07 07:00:00,16.3,14.8,0.7,0.0,0.05
6068,2018-12-07 08:00:00,14.9,14.6,0.77,0.0,0.07
6069,2018-12-07 09:00:00,14.8,14.6,0.81,0.0,0.38
6070,2018-12-07 10:00:00,14.8,14.5,0.82,0.0,0.43999999999999995
6071,2018-12-07 11:00:00,14.6,14.1,0.82,0.0,1.08
6072,2018-12-07 12:00:00,14.2,13.8,0.83,0.0,0.38
6073,2018-12-07 13:00:00,13.9,13.5,0.83,0.0,0.09000000000000001
6074,2018-12-07 14:00:00,13.7,13.4,0.83,0.0,0.30000000000000004
6075,2018-12-07 15:00:00,13.7,13.4,0.83,0.0,1.7600000000000002
6076,2018-12-07 16:00:00,13.7,13.5,0.82,0.0,2.25
6077,2018-12-07 17:00:00,13.7,13.4,0.82,0.0,3.2199999999999998
6078,2018-12-07 18:00:00,13.9,13.3,0.8,0.0,1.39
6079,2018-12-07 19:00:00,14.8,13.7,0.79,0.0,0.12
6080,2018-12-07 20:00:00,18.3,14.8,0.73,0.0,0.45
6081,2018-12-07 21:00:00,19.7,17.8,0.64,0.0,0.18
6082,2018-12-07 22:00:00,21.6,19.5,0.59,0.0,0.6499999999999999
6083,2018-12-07 23:00:00,22.4,20.5,0.55,0.0,0.08
6086,2018-12-08 02:00:00,22.6,21.2,0.57,0.0,0.07
6087,2018-12-08 03:00:00,21.6,20.5,0.61,0.0,0.12
6088,2018-12-08 04:00:00,21.9,21.0,0.57,0.0,0.43
6089,2018-12-08 05:00:00,21.9,20.5,0.52,0.0,0.05
