Station,Date(UTC),Amount(mm),Period(Hrs),Freq
"Wellington, Greta Point Cws",30/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",30/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 11:00,0.6,1,H
"Wellington, Greta Point Cws",01/12/2018 12:00,0.2,1,H
"Wellington, Greta Point Cws",01/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 14:00,0.2,1,H
"Wellington, Greta Point Cws",01/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",01/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 01:00,0.2,1,H
"Wellington, Greta Point Cws",02/12/2018 02:00,1.0,1,H
"Wellington, Greta Point Cws",02/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 05:00,0.4,1,H
"Wellington, Greta Point Cws",02/12/2018 06:00,0.6,1,H
"Wellington, Greta Point Cws",02/12/2018 07:00,0.2,1,H
"Wellington, Greta Point Cws",02/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",02/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 13:00,0.2,1,H
"Wellington, Greta Point Cws",03/12/2018 14:00,1.2,1,H
"Wellington, Greta Point Cws",03/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 18:00,0.2,1,H
"Wellington, Greta Point Cws",03/12/2018 19:00,0.2,1,H
"Wellington, Greta Point Cws",03/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 21:00,0.4,1,H
"Wellington, Greta Point Cws",03/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",03/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 10:00,2.6,1,H
"Wellington, Greta Point Cws",04/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",04/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",05/12/2018 17:00,2.4,1,H
"Wellington, Greta Point Cws",05/12/2018 18:00,10.4,1,H
"Wellington, Greta Point Cws",05/12/2018 19:00,5.8,1,H
"Wellington, Greta Point Cws",05/12/2018 20:00,3.8,1,H
"Wellington, Greta Point Cws",05/12/2018 21:00,3.8,1,H
"Wellington, Greta Point Cws",05/12/2018 22:00,0.6,1,H
"Wellington, Greta Point Cws",05/12/2018 23:00,0.2,1,H
"Wellington, Greta Point Cws",06/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",06/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",07/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",08/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",09/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",10/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",11/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",12/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",13/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",14/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",15/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",16/12/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",17/12/2018 00:00,0.0,1,H
